concept_id,concept_name
42593187,Seafood fry fish
42593188,Leopardus tigrinus oncilla
42593189,Leopardus tigrinus pardinoides
42593190,Leopardus tigrinus tigrinus
42593191,Leopardus wiedii amazonicus
42593192,Leopardus wiedii boliviae
42593193,Leopardus wiedii cooperi
42593194,Leopardus wiedii glauculus
42593195,Leopardus wiedii nicaraguae
42593196,Leopardus wiedii oaxacensis
42593197,Leopardus wiedii pirrensis
42593198,Leopardus wiedii salvinius
42593199,Leopardus wiedii vigens
42593200,Leopardus wiedii wiedii
42593201,Leopardus wiedii yucatanicus
42593202,Leptailurus serval beirae
42593203,Leptailurus serval brachyurus
42593204,Leptailurus serval constantinus
42593205,Leptailurus serval faradjius
42593206,Leptailurus serval ferrarii
42593207,Leptailurus serval hamiltoni
42593208,Reared Pacific salmon seafood
42593209,Leptailurus serval hindei
42593210,Leptailurus serval kempi
42593211,Leptailurus serval lipostictus
42593212,Leptailurus serval lonnbergi
42593213,Leptailurus serval mababiensis
42593214,Leptailurus serval pantastictus
42593215,Leptailurus serval phillipsi
42593216,Leptailurus serval pococki
42593217,Leptailurus serval robertsi
42593218,Salmon seafood
42593219,Leptailurus serval serval
42593220,Leptailurus serval togoensis
42593221,Lynx canadensis canadensis
42593222,Lynx canadensis mollipilosus
42593223,Lynx canadensis subsolanus
42593224,Lynx lynx isabellinus
42593225,Lynx lynx kozlovi
42593226,Lynx lynx lynx
42593227,Lynx lynx sardiniae
42593228,Lynx lynx stroganovi
42593229,Salmonid seafood
42593230,Lynx rufus baileyi
42593231,Lynx rufus californicus
42593232,Lynx rufus escuinapae
42593233,Lynx rufus fasciatus
42593234,Lynx rufus floridanus
42593235,Lynx rufus gigas
42593236,Lynx rufus oaxacensis
42593237,Lynx rufus pallescens
42593238,Lynx rufus peninsularis
42593239,Lynx rufus rufus
42593240,Reared Salmonid seafood
42593241,Lynx rufus superiorensis
42593242,Lynx rufus texensis
42593243,Neofelis nebulosa brachyura
42593244,Neofelis nebulosa diardi
42593245,Neofelis nebulosa macrosceloides
42593246,Neofelis nebulosa nebulosa
42593247,Panthera leo azandica
42593248,Panthera leo bleyenberghi
42593249,Panthera leo hollisteri
42593250,Panthera leo kamptzi
42593251,Seafood salmon egg
42593252,Panthera leo krugeri
42593253,Panthera leo leo
42593254,Panthera leo massaica
42593255,Panthera leo melanochaita
42593256,Panthera leo nyanzae
42593257,Panthera leo persica
42593258,Panthera leo senegalensis
42593259,Panthera onca arizonensis
42593260,Panthera onca centralis
42593261,Panthera onca goldmani
42593262,Trout seafood
42593263,Panthera onca hernandesii
42593264,Panthera onca onca
42593265,Panthera onca palustris
42593266,Panthera onca paraguensis
42593267,Panthera onca peruviana
42593268,Panthera onca veraecruscis
42593269,Panthera pardus delacouri
42593270,Panthera pardus fusca
42593271,Panthera pardus kotiya
42593272,Panthera pardus melas
42593273,Seafood trout egg
42593274,Panthera pardus nimr
42593275,Panthera pardus orientalis
42593276,Panthera pardus pardus
42593277,Panthera tigris altaica
42593278,Panthera tigris amoyensis
42593279,Panthera tigris balica
42593280,Panthera tigris sondaica
42593281,Panthera tigris sumatrae
42593282,Panthera tigris virgata
42593283,Pardofelis marmorata charltonii
42593284,Pardofelis marmorata marmorata
42593285,Prionailurus bengalensis alleni
42593286,Prionailurus bengalensis bengalensis
42593287,Prionailurus bengalensis borneoensis
42593288,Prionailurus bengalensis chinensis
42593289,Prionailurus bengalensis euptilurus
42593290,Prionailurus bengalensis heaneyi
42593291,Prionailurus bengalensis horsfieldii
42593292,Prionailurus bengalensis javanensis
42593293,Fur fox
42593294,Prionailurus bengalensis rabori
42593295,Prionailurus bengalensis sumatranus
42593296,Prionailurus bengalensis trevelyani
42593297,Prionailurus rubiginosus
42593298,Prionailurus rubiginosus phillipsi
42593299,Prionailurus rubiginosus rubiginosus
42593300,Profelis aurata aurata
42593301,Profelis aurata cottoni
42593302,Puma concolor anthonyi
42593303,Puma concolor cabrerae
42593304,Goat
42593305,Puma concolor concolor
42593306,Puma concolor costaricensis
42593307,Florida panther
42593308,Puma concolor puma
42593309,Puma yagouaroundi ameghinoi
42593310,Puma yagouaroundi cacomitli
42593311,Puma yagouaroundi eyra
42593312,Puma yagouaroundi fossata
42593313,Puma yagouaroundi melantho
42593314,Goat for milk production
42593315,Puma yagouaroundi panamensis
42593316,Puma yagouaroundi tolteca
42593317,Puma yagouaroundi yagouaroundi
42593325,Female goat for milk production
42593336,Lactating goat for milk production
42593346,Adult female goat
42593364,Growing goat
42593367,Lactating goat
42593378,Goat for meat production
42593387,Confinement meat goat
42593405,Zoo grizzly bear
42593414,Wild grizzly bear
42593478,Apiary honey bee
42593487,Wild honey bee
42593501,Genus Pachyptila
42593505,Adult horse
42593516,Horse for breeding
42593527,Growing horse
42593536,Horse under one year old
42593545,Female adult horse
42593556,Horse as meat
42593565,Yearling horse
42593593,"Housecat, feral"
42593606,Subfamily Nesomyinae
42593607,Subfamily Otomyinae
42593608,Subfamily Spalacinae
42593609,Subfamily Anomalurinae
42593610,Genus Idiurus
42593611,Subfamily Zenkerellinae
42593612,Genus Zenkerella
42593613,Idiurus macrotis
42593614,Idiurus zenkeri
42593615,Zenkerella insignis
42593618,Laboratory animal
42593620,Abrocoma bennettii
42593621,Genus Abrocoma
42593622,Abrocoma boliviensis
42593623,Abrocoma cinerea
42593624,Aconaemys fuscus
42593625,Aconaemys sagei
42593626,Agouti taczanowskii
42593627,Amblyrhiza inundata
42593628,Genus Amblyrhiza
42593629,Bathyergus janetta
42593630,Genus Bathyergus
42593631,Bathyergus suillus
42593632,Capromys pilorides
42593633,Cavia aperea
42593634,Cavia fulgida
42593635,Cavia magna
42593636,Cavia tschudii
42593637,Clidomys osborni
42593638,Genus Clidomys
42593640,Clidomys parvus
42593641,Coendou bicolor
42593642,Coendou koopmani
42593643,Coendou rothschildi
42593644,Cryptomys bocagei?
42593645,Genus Cryptomys
42593646,Cryptomys damarensis?
42593647,Cryptomys foxi?
42593648,Cryptomys hottentotus?
42593649,Cryptomys mechowi?
42593650,Cryptomys ochraceocinereus?
42593651,Cryptomys zechi?
42593652,Ctenomys argentinus
42593653,Genus Ctenomys
42593654,Ctenomys australis
42593655,Ctenomys azarae
42593656,Ctenomys boliviensis
42593657,Ctenomys bonettoi
42593658,Ctenomys brasiliensis
42593659,Ctenomys colburni
42593660,Young sheep
42593661,Ctenomys conoveri
42593662,Ctenomys dorsalis
42593663,Ctenomys emilianus
42593664,Ctenomys frater
42593665,Ctenomys fulvus
42593666,Ctenomys haigi
42593667,Ctenomys knighti
42593668,Ctenomys latro
42593669,Ctenomys leucodon
42593670,Ctenomys lewisi
42593671,Ctenomys magellanicus
42593672,Ctenomys maulinus
42593673,Ctenomys mendocinus
42593674,Ctenomys minutus
42593675,Ctenomys nattereri
42593676,Ctenomys occultus
42593677,Ctenomys opimus
42593678,Ctenomys pearsoni
42593679,Ctenomys perrensis
42593680,Ctenomys peruanus
42593681,Seafood lobster
42593682,Ctenomys pontifex
42593683,Ctenomys porteousi
42593684,Ctenomys saltarius
42593685,Ctenomys sericeus
42593686,Ctenomys sociabilis
42593687,Ctenomys steinbachi
42593688,Ctenomys talarum
42593689,Ctenomys torquatus
42593690,Ctenomys tuconax
42593691,Ctenomys tucumanus
42593692,Ctenomys validus
42593693,Dasyprocta azarae
42593694,Dasyprocta coibae
42593695,Dasyprocta cristata
42593696,Dasyprocta fuliginosa
42593697,Dasyprocta guamara
42593698,Dasyprocta kalinowskii
42593699,Dasyprocta mexicana
42593700,Dasyprocta prymnolopha
42593701,Dasyprocta ruatanica
42593702,Dolichotis salinicola
42593703,Echinoprocta rufescens
42593704,Elasmodontomys obliquus
42593705,Genus Elasmodontomys
42593706,Family Bathyergidae
42593707,Family Heptaxodontidae
42593708,Family Laonastidae
42593709,Galea flavidens
42593710,Galea musteloides
42593711,Galea spixii
42593712,Subfamily Heptaxodontinae
42593713,Subfamily Clidomyinae
42593714,Genus Geocapromys
42593715,Genus Georychus
42593716,Genus Heliophobius
42593717,Genus Heterocephalus
42593718,Genus Hexolobodon
42593719,Subfamily Hexolobodontinae
42593720,Genus Laonastes
42593721,Genus Mesocapromys
42593722,Genus Mysateles
42593723,Genus Petromus
42593724,Genus Plagiodontia
42593725,Genus Quemisia
42593726,Genus Rhizoplagiodontia
42593727,Geocapromys brownii
42593728,Geocapromys ingrahami
42593729,Geocapromys thoracatus
42593730,Georychus capensis
42593731,Heliophobius argenteocinereus
42593732,Heterocephalus glaber
42593733,Hexolobodon phenax
42593734,Hystrix brachyura
42593735,Hystrix crassispinis
42593736,Hystrix javanica
42593737,Hystrix pumila
42593738,Hystrix sumatrae
42593739,Isolobodon montanus
42593741,Kerodon rupestris
42593742,Lagidium peruanum
42593743,Lagidium viscacia
42593744,Lagidium wolffsohni
42593745,Laonastes aenigmamus
42593746,Mesocapromys angelcabrerai
42593747,Mesocapromys auritus
42593748,Mesocapromys nanus
42593749,Myoprocta exilis
42593750,Mysateles garridoi
42593751,Mysateles gundlachi
42593752,Mysateles melanurus
42593753,Mysateles meridionalis
42593754,Mysateles prehensilis
42593755,Octodon bridgesi
42593756,Octodon degus
42593757,Octodon lunatus
42593758,Octodontomys gliroides
42593759,Octomys mimax
42593760,Petromus typicus
42593761,Plagiodontia aedium
42593762,Plagiodontia araeum
42593763,Plagiodontia ipnaeum
42593764,Quemisia gravis
42593765,Rhizoplagiodontia lemkei
42593766,Spalacopus cyanus
42593767,Sphiggurus insidiosus
42593768,Sphiggurus mexicanus
42593769,Sphiggurus pallidus
42593770,Sphiggurus spinosus
42593771,Sphiggurus vestitus
42593772,Sphiggurus villosus
42593773,Thryonomys gregorianus
42593774,Thryonomys swinderianus
42593775,Trichys fasciculata
42593776,Tympanoctomys barrerae
42593796,Boromys offella
42593798,Genus Boromys
42593799,Boromys torrei
42593800,Brotomys contractus
42593801,Genus Brotomys
42593802,Brotomys voratus
42593803,Carterodon sulcidens
42593804,Genus Carterodon
42593805,Chaetomys subspinosus
42593806,Genus Chaetomys
42593807,Clyomys bishopi
42593808,Mink
42593809,Genus Clyomys
42593810,Clyomys laticeps
42593811,Dactylomys boliviensis
42593812,Genus Dactylomys
42593813,Dactylomys dactylinus
42593814,Dactylomys peruanus
42593815,Diplomys caniceps
42593816,Genus Diplomys
42593817,Diplomys labilis
42593818,Diplomys rufodorsalis
42593819,Breeding mink
42593820,Echimys blainvillei?
42593821,Genus Echimys
42593822,Echimys braziliensis?
42593823,Echimys chrysurus?
42593824,Echimys dasythrix?
42593825,Echimys grandis?
42593826,Echimys lamarum?
42593827,Echimys macrurus?
42593828,Echimys nigrispinus?
42593829,Echimys pictus?
42593830,Echimys rhipidurus?
42593831,Echimys saturnus?
42593832,Echimys semivillosus?
42593833,Echimys thomasi?
42593834,Echimys unicolor?
42593835,Euryzygomatomys spinosus
42593836,Genus Euryzygomatomys
42593837,Genus Heteropsomys
42593838,Genus Hoplomys
42593839,Genus Isothrix
42593840,Genus Kannabateomys
42593841,Genus Lonchothrix
42593842,Genus Makalata
42593843,Genus Mesomys
42593844,Genus Olallamys
42593845,Genus Proechimys
42593846,Genus Puertoricomys
42593847,Genus Thrichomys
42593848,Heteropsomys antillensis
42593849,Heteropsomys insulans
42593850,Laboratory mouse
42593851,Hoplomys gymnurus
42593852,Isothrix bistriata
42593853,Isothrix pagurus
42593854,Kannabateomys amblyonyx
42593855,Lonchothrix emiliae
42593856,Makalata armata
42593857,Mesomys didelphoides
42593858,Mesomys hispidus
42593859,Mesomys leniceps
42593860,Mesomys obscurus
42593861,Proechimys bolivianus?
42593862,Proechimys brevicauda?
42593863,Proechimys canicollis?
42593864,Proechimys cayennensis?
42593865,Proechimys chrysaeolus?
42593866,Mule as meat
42593867,Proechimys cuvieri?
42593868,Proechimys decumanus?
42593869,Proechimys dimidiatus?
42593870,Proechimys goeldii?
42593871,Proechimys gorgonae?
42593872,Proechimys guairae?
42593873,Proechimys gularis?
42593874,Proechimys hendeei?
42593875,Proechimys hoplomyoides?
42593876,Proechimys iheringi?
42593878,Proechimys longicaudatus?
42593879,Proechimys magdalenae?
42593880,Proechimys mincae?
42593881,Proechimys myosuros?
42593882,Proechimys oconnelli?
42593883,Proechimys oris?
42593884,Proechimys poliopus?
42593885,Proechimys quadruplicatus?
42593886,Proechimys semispinosus?
42593887,Proechimys setosus?
42593889,Proechimys simonsi?
42593890,Proechimys steerei?
42593891,Proechimys trinitatis?
42593892,Proechimys urichi?
42593893,Proechimys warreni?
42593894,Puertoricomys corozalus
42593895,Thrichomys apereoides
42593896,Little desert pocket mouse
42593897,Narrow-skulled pocket mouse
42593898,Chaetodipus californicus
42593899,Parakeet
42593900,Eastern desert pocket mouse
42593901,San Diego pocket mouse
42593902,Long-tailed pocket mouse
42593903,Goldman's pocket mouse
42593904,Chaetodipus hispidus
42593905,Chaetodipus intermedius
42593906,Chaetodipus lineatus
42593907,Nelson's pocket mouse
42593908,Sinaloan pocket mouse
42593909,Chaetodipus spinatus
42593910,Parrot
42593911,White-eared pocket mouse
42593912,Arizona pocket mouse
42593913,Olive-backed pocket mouse
42593914,Perognathus flavescens
42593915,San Joaquin pocket mouse
42593916,Perognathus longimembris
42593917,Merriam's pocket mouse
42593918,Great Basin pocket mouse
42593920,Forest spiny pocket mouse
42593921,Genus Liomys
42593922,Trinidad spiny pocket mouse
42593923,Southern spiny pocket mouse
42593924,Desmarest's spiny pocket mouse
42593925,Gaumer's spiny pocket mouse
42593926,Goldman's spiny pocket mouse
42593927,Nelson's spiny pocket mouse
42593928,Mountain spiny pocket mouse
42593929,Panamanian spiny pocket mouse
42593930,Mexican spiny pocket mouse
42593931,Painted spiny pocket mouse
42593932,Salvin's spiny pocket mouse
42593933,Jaliscan spiny pocket mouse
42593934,Agile kangaroo rat
42593935,California kangaroo rat
42593936,Gulf Coast kangaroo rat
42593937,Desert kangaroo rat
42593938,Texas kangaroo rat
42593939,San Quintin kangaroo rat
42593940,Heermann's kangaroo rat
42593941,Giant kangaroo rat
42593942,San Jose Island kangaroo rat
42593943,Margarita Island kangaroo rat
42593944,Chisel-toothed kangaroo rat
42593945,Nelson's kangaroo rat
42593946,San Joaquin kangaroo rat
42593947,Dipodomys panamintinus
42593948,Phillips's kangaroo rat
42593949,Dulzura kangaroo rat
42593950,Stephens's kangaroo rat
42593951,Narrow-faced kangaroo rat
42593952,Genus Microdipodops
42593953,Microdipodops megacephalus
42593954,Microdipodops pallidus
42593957,White-tailed mountain vole
42593958,Genus Alticola
42593959,Silver mountain vole
42593960,Gobi altai mountain vole
42593961,Alticola lemminus
42593962,Alticola macrotis
42593963,Central Kashmir vole
42593964,Royle's mountain vole
42593965,Mongolian silver vole
42593966,Stoliczka's mountain vole
42593967,Strachey's mountain vole
42593968,Alticola strelzowi
42593969,Alticola tuvinicus
42593970,White-footed vole
42593971,Genus Arborimus
42593972,Arborimus longicaudus
42593973,Sonoma tree vole
42593974,Southwestern water vole
42593975,Genus Arvicola
42593976,European water vole
42593977,Blanfordimys afghanus
42593978,Genus Blanfordimys
42593979,Blanfordimys bucharicus
42593980,Caucasian snow vole
42593981,Pheasant
42593982,Genus Chionomys
42593983,European snow vole
42593984,Robert's snow vole
42593985,Clethrionomys californicus
42593986,Tien Shan red-backed vole
42593987,Southern red-backed vole
42593988,Clethrionomys rufocanus
42593989,Northern red-backed vole
42593990,Clethrionomys sikotanensis
42593991,Growing pheasant
42593992,St. Lawrence Island collared lemming
42593993,Genus Dicrostonyx
42593994,Greenland collared lemming
42593995,Labrador collared lemming
42593996,Kilangmiutak collared lemming
42593997,Nelson's collared lemming
42593998,Ogilvie mountain collared lemming
42593999,Richardson's collared lemming
42594000,Tundra collared lemming
42594001,Dicrostonyx torquatus
42594002,Pheasant laying
42594003,Aleutian Island collared lemming
42594004,Dicrostonyx vinogradovi
42594005,Martino's snow vole
42594006,Genus Dinaromys
42594007,Ellobius alaicus
42594008,Genus Ellobius
42594009,Ellobius fuscocapillus
42594010,Transcaucasian mole vole
42594011,Northern mole vole
42594012,Zaisan mole vole
42594013,Yellow steppe lemming
42594014,Genus Eolagurus
42594015,Przewalski's Steppe lemming
42594016,Eothenomys chinensis
42594017,Genus Eothenomys
42594018,Southwest China vole
42594019,Eothenomys eva
42594020,Eothenomys inez
42594021,Eothenomys melanogaster
42594022,Eothenomys olitor
42594023,Pig
42594024,Eothenomys proditor
42594025,Eothenomys regulus
42594026,Eothenomys shanseius
42594027,Genus Hyperacrius
42594028,Genus Lagurus
42594029,Genus Lasiopodomys
42594030,Genus Lemmiscus
42594031,Genus Myopus
42594032,Genus Neofiber
42594033,Genus Phaulomys
42594034,Pigeon
42594035,Genus Phenacomys
42594036,Proedromys
42594037,Genus Prometheomys
42594038,Genus Synaptomys
42594039,Genus Volemys
42594040,Hyperacrius fertilis
42594041,Hyperacrius wynnei
42594042,Lagurus lagurus
42594043,Lasiopodomys brandtii
42594044,Lasiopodomys fuscus
42594045,Adult pig
42594046,Lasiopodomys mandarinus
42594047,Lemmiscus curtatus
42594048,Lemmus amurensis
42594049,Black-footed lemming
42594050,St. Matthews Island vole
42594051,Microtus agrestis
42594052,Microtus arvalis
42594053,Bavarian pine vole
42594054,Microtus breweri
42594055,Microtus cabrerae
42594056,Microtus californicus
42594057,Microtus canicaudus
42594058,Microtus chrotorrhinus
42594059,Microtus daghestanicus
42594060,Microtus duodecimcostatus
42594061,Microtus evoronensis
42594062,Microtus felteni
42594063,Microtus fortis
42594064,Microtus gerbei
42594065,Narrow-headed vole
42594066,Feral hog
42594067,Microtus guatemalensis
42594068,Microtus guentheri
42594069,Microtus hyperboreus
42594070,Microtus irani
42594071,Chinese scrub vole
42594072,Microtus juldaschi
42594073,Microtus kermanensis
42594074,Microtus kirgisorum
42594075,Microtus leucurus
42594076,Microtus limnophilus
42594077,Replacement meat gilt
42594078,Coronation Island vole
42594079,Lusitanian pine vole
42594080,Microtus maximowiczii
42594081,Microtus mexicanus
42594082,Microtus middendorffi
42594083,Microtus miurus
42594084,Microtus mogollonensis
42594085,Microtus mongolicus
42594086,Microtus montanus
42594087,Meat pig
42594088,Microtus mujanensis
42594089,Microtus multiplex
42594090,Microtus nasarovi
42594091,Microtus oaxacensis
42594092,Microtus obscurus
42594093,Microtus ochrogaster
42594094,Microtus oeconomus
42594095,Microtus oregoni
42594096,Microtus pennsylvanicus
42594097,Microtus pinetorum
42594098,Adult pig for meat production
42594099,Microtus quasiater
42594100,Microtus richardsoni
42594101,Microtus rossiaemeridionalis
42594102,Microtus sachalinensis
42594103,Savi's pine vole
42594104,Schelkovnikov's pine vole
42594105,Microtus sikimensis
42594106,Microtus socialis
42594107,Microtus subterraneus
42594108,Microtus tatricus
42594109,Breeding meat pig
42594110,Thomas's pine vole
42594111,Microtus townsendii
42594112,Microtus transcaspicus
42594113,Zempoaltepec vole
42594114,Microtus xanthognathus
42594115,Myopus schisticolor
42594116,Round-tailed muskrat
42594117,Japanese red-backed vole
42594118,Phaulomys smithii
42594119,Phenacomys intermedius
42594120,Breeding sow for meat production
42594121,Eastern heather vole
42594122,Duke of Bedford's vole
42594123,Prometheomys schaposchnikowi
42594124,Northern bog lemming
42594125,Southern bog lemming
42594126,Volemys clarkei
42594127,Volemys kikuchii
42594128,Volemys millicens
42594129,Volemys musseri
42594131,Gestating sow
42594133,Long-tailed pouched rat
42594134,Genus Beamys
42594135,Greater long-tailed pouched rat
42594136,Calomyscus bailwardi
42594137,Genus Calomyscus
42594138,Baluchi mouse-like hamster
42594139,Hotson's mouse-like hamster
42594140,Afghan mouse-like hamster
42594141,Tsolov's mouse-like hamster
42594142,Pregnant breeding meat sow in late gestation
42594143,Urartsk mouse-like hamster
42594144,Lesser bamboo rat
42594145,Genus Cannomys
42594146,Genus Myospalax
42594147,Genus Mystromys
42594148,Genus Nannospalax
42594149,Genus Otomys
42594150,Genus Parotomys
42594151,Lactating sow for meat production
42594152,Genus Saccostomus
42594153,Genus Spalax
42594154,Genus Tachyoryctes
42594155,Genus Typhlomys
42594156,Myospalax aspalax
42594157,Myospalax epsilanus
42594158,Myospalax fontanierii
42594159,Myospalax myospalax
42594160,Myospalax psilurus
42594161,Myospalax rothschildi
42594162,Growing pig
42594163,Myospalax smithii
42594164,Mystromys albicaudatus
42594165,Nannospalax ehrenbergi
42594166,Nannospalax leucodon
42594167,Nehring's blind mole rat
42594168,Angolan vlei rat
42594169,Otomys angoniensis
42594170,Dent's vlei rat
42594171,Otomys irroratus
42594172,Laminate vlei rat
42594173,Finisher meat pig
42594174,Large vlei rat
42594175,Otomys occidentalis
42594176,Saunders's vlei rat
42594177,Sloggett's vlei rat
42594178,Tropical vlei rat
42594179,Typical vlei rat
42594180,Otomys unisulcatus
42594181,Brants's whistling rat
42594182,Littledale's whistling rat
42594183,Barbour's rock mouse
42594184,Neonatal pig for meat production
42594185,Petromyscus collinus
42594186,Brukkaros pygmy rock mouse
42594187,Shortridge's rock mouse
42594188,Rhizomys pruinosus
42594189,Chinese bamboo rat
42594190,Rhizomys sumatrensis
42594191,Saccostomus campestris
42594192,Mearns's pouched mouse
42594193,Spalax arenarius
42594194,Spalax giganteus
42594195,Starting pig for meat production
42594196,Bukovin mole rat
42594197,Spalax microphthalmus
42594198,Podolsk mole rat
42594199,Tachyoryctes ankoliae
42594200,Tachyoryctes annectens
42594201,Audacious mole rat
42594202,Tachyoryctes daemon
42594203,Tachyoryctes macrocephalus
42594204,Naivasha mole rat
42594205,Tachyoryctes rex
42594206,Nursing piglet
42594207,Tachyoryctes ruandae
42594208,Tachyoryctes ruddi
42594209,Tachyoryctes spalacinus
42594210,Tachyoryctes splendens
42594211,Chapa pygmy dormouse
42594212,Chinese pygmy dormouse
42594213,Allocricetulus curtatus
42594214,Genus Allocricetulus
42594215,Allocricetulus eversmanni
42594216,Cansumys canus
42594217,Weanling pig for meat production
42594218,Genus Cansumys
42594219,Tibetan dwarf hamster
42594220,Cricetulus kamensis
42594221,Long-tailed dwarf hamster
42594222,Sokolov's dwarf hamster
42594223,Genus Phodopus
42594224,Genus Tscherskia
42594225,Mesocricetus brandti
42594226,Mesocricetus newtoni
42594227,Zoo polar bear
42594228,Ciscaucasian hamster
42594229,Campbell's hamster
42594230,Phodopus roborovskii
42594231,Dzhungarian hamster
42594232,Greater long-tailed hamster
42594236,Remarkable climbing mouse
42594237,Genus Dendromus
42594238,Wild polar bear
42594239,Mount Kahuzi climbing mouse
42594240,Kivu climbing mouse
42594241,Lovat's climbing mouse
42594242,Gray climbing mouse
42594243,Brant's climbing mouse
42594244,Banana climbing mouse
42594245,Chestnut climbing mouse
42594246,Nyika climbing mouse
42594247,Cameroon climbing mouse
42594248,Vernay's climbing mouse
42594249,Dendroprionomys rousseloti
42594250,Genus Dendroprionomys
42594251,Congo forest mouse
42594252,Deomys
42594253,Genus Steatomys
42594254,Groove-toothed forest mouse
42594255,Mare pony
42594256,Malacothrix typica
42594257,Megadendromus nikolausi
42594258,Dollman's tree mouse
42594259,Northwestern fat mouse
42594260,Dainty fat mouse
42594261,Jackson's fat mouse
42594262,Steatomys krebsii
42594263,Steatomys parvus
42594264,Steatomys pratensis
42594266,Pony as meat
42594271,Ammodillus imbellis
42594272,Genus Ammodillus
42594273,Brachiones przewalskii
42594274,Genus Brachiones
42594275,Desmodilliscus braueri
42594276,Genus Desmodilliscus
42594277,Nonhuman primate
42594278,Cape short-eared gerbil
42594279,Genus Desmodillus
42594280,Genus Pachyuromys
42594281,Genus Psammomys
42594282,Genus Rhombomys
42594283,Genus Sekeetamys
42594284,Genus Tatera
42594285,Genus Taterillus
42594286,Setzer's hairy-footed gerbil
42594287,Dune hairy-footed gerbil
42594288,Laboratory nonhuman primate
42594289,Bushy-tailed hairy-footed gerbil
42594290,Gerbillus acticola
42594291,Gerbillus agag
42594292,Gerbillus allenbyi
42594293,Gerbillus amoenus
42594294,Gerbillus andersoni
42594295,Gerbillus aquilus
42594296,Gerbillus bilensis
42594297,Gerbillus bonhotei
42594298,Gerbillus bottai
42594299,Zoo nonhuman primate
42594300,Gerbillus brockmani
42594301,Gerbillus burtoni
42594302,North African gerbil
42594303,Gerbillus cheesmani
42594304,Gerbillus cosensi
42594305,Gerbillus dalloni
42594306,Gerbillus dasyurus
42594307,Gerbillus diminutus
42594308,Gerbillus dongolanus
42594309,Gerbillus dunni
42594310,Black-tufted gerbil
42594311,Gerbillus floweri
42594312,Gerbillus garamantis
42594313,Lesser Egyptian gerbil
42594314,Indian hairy-footed gerbil
42594315,Gerbillus grobbeni
42594316,Gerbillus harwoodi
42594317,Gerbillus henleyi
42594318,Gerbillus hesperinus
42594319,Gerbillus hoogstraali
42594320,Gerbillus jamesi
42594321,Gerbillus juliani
42594322,Gerbillus latastei
42594323,Gerbillus lowei
42594324,Gerbillus mackillingini
42594325,Greater short-tailed gerbil
42594326,Gerbillus mauritaniae
42594327,Gerbillus mesopotamiae
42594328,Gerbillus muriculus
42594329,Gerbillus nancillus
42594330,Baluchistan gerbil
42594331,Gerbillus nigeriae
42594332,Gerbillus occiduus
42594333,Gerbillus percivali
42594334,Gerbillus perpallidus
42594335,Gerbillus poecilops
42594336,Gerbillus principulus
42594337,Gerbillus pulvinatus
42594338,Greater Egyptian gerbil
42594339,Gerbillus quadrimaculatus
42594340,Gerbillus riggenbachi
42594341,Gerbillus rosalinda
42594342,Gerbillus ruberrimus
42594343,Lesser short-tailed gerbil
42594344,Gerbillus somalicus
42594345,Gerbillus stigmonyx
42594346,Gerbillus tarabuli
42594347,Vivacious gerbil
42594348,Gerbillus watersi
42594349,Meriones arimalius
42594350,Meriones chengi
42594351,Sundevall's jird
42594352,Meriones dahli
42594353,Indian desert jird
42594354,Meriones libycus
42594355,Meriones meridianus
42594356,Meriones persicus
42594357,Meriones rex
42594358,Meriones sacramenti
42594359,Meriones shawi
42594360,Meriones tamariscinus
42594361,Meriones tristrami
42594362,Meriones vinogradovi
42594363,Meriones zarudnyi
42594364,Pachyuromys duprasi
42594365,Psammomys obesus
42594366,Psammomys vexillaris
42594367,Rhombomys opimus
42594368,Sekeetamys calurus
42594369,Cape gerbil
42594370,Puppy
42594371,Boehm's gerbil
42594372,Highveld gerbil
42594373,Tatera guineae
42594374,Gorongoza gerbil
42594375,Indian gerbil
42594376,Kemp's gerbil
42594377,Tatera leucogaster
42594378,Black-tailed gerbil
42594379,Taterillus lacustris
42594380,Taterillus petteri
42594381,Taterillus pygargus
42594382,Growing Bobwhite quail
42594392,Growing quail
42594409,Abditomys latidens
42594410,Acomys cahirinus
42594411,Acomys cilicicus
42594412,Acomys cineraseus
42594413,Acomys ignitus
42594414,Acomys kempi
42594415,Acomys louisae
42594416,Acomys minous
42594417,Acomys mullah
42594418,Acomys nesiotes
42594419,Acomys percivali
42594420,Growing rabbit
42594421,Acomys russatus
42594422,Acomys spinosissimus
42594423,Acomys subspinosus
42594424,Acomys wilsoni
42594425,Aethomys bocagei
42594426,Aethomys chrysophilus
42594427,Aethomys granti
42594428,Aethomys hindei
42594429,Aethomys kaiseri
42594430,Aethomys namaquensis
42594431,Aethomys nyikae
42594432,Aethomys silindensis
42594433,Aethomys stannarius
42594434,Aethomys thomasi
42594435,Anisomys imitator
42594436,Anonymomys mindorensis
42594437,Apodemus agrarius
42594438,Apodemus alpicola
42594439,Apodemus argenteus
42594440,Apodemus arianus
42594441,Apodemus chevrieri
42594442,Apodemus draco
42594443,Apodemus flavicollis
42594444,Apodemus fulvipectus
42594445,Apodemus gurkha
42594446,Apodemus hermonensis
42594447,Apodemus hyrcanicus
42594448,Apodemus latronum
42594449,Apodemus mystacinus
42594450,Apodemus peninsulae
42594451,Apodemus ponticus
42594452,Apodemus rusiges
42594453,Apodemus semotus
42594454,Apodemus speciosus
